-5.84555006027	-0.0028969347477	1.0
-0.0178650524467	-4.03382825851	1.0
-0.000728236394934	-7.22524929047	1.0
-0.000145106663695	-8.83811473846	1.0
-4.25896905654e-05	-10.0639190674	1.0
-0.0136802261695	-4.29863595963	1.0
-6.7499756813	-0.00117159413639	1.0
-8.37008476257	-0.000231722544413	1.0
-5.84782361984	-0.00289034610614	1.0
-5.93001508713	-0.00266198231839	1.0
-4.23149728775	-0.0146372178569	1.0
-0.000512223574333	-7.57700586319	1.0
-7.27577495575	-0.000692343222909	1.0
-3.63148174074e-05	-10.2233028412	1.0
-5.13382519784e-06	-12.1796627045	1.0
-0.0118731902912	-4.4394030571	1.0
-0.00630981475115	-5.06880235672	1.0
-0.000113869515189	-9.08051490784	1.0
-0.00233285478316	-6.06182909012	1.0
-3.70029465557e-06	-12.5071001053	1.0
-0.000134559100843	-8.91357421875	1.0
-0.000822449859697	-7.10363435745	1.0
-6.00095748901	-0.00247945147566	1.0
-0.000283513800241	-8.16839122772	1.0
-7.29695415497	-0.000677829317283	1.0
