-0.0009658666676841676	-6.942967891693115	1.0
-0.00614967430010438	-5.0944294929504395	1.0
-0.0012721552047878504	-6.6676788330078125	1.0
-8.161362648010254	-0.00028551375726237893	1.0
-0.006567503325641155	-5.028903484344482	1.0
-4.317882537841797	-0.013417685404419899	1.0
-8.150662422180176	-0.00028858589939773083	1.0
-3.029158353805542	-0.04956459999084473	1.0
-7.664982795715332	-0.00046907487558200955	1.0
-0.0006537015433423221	-7.333186626434326	1.0
-5.976173400878906	-0.0025417485740035772	1.0
-0.000156151843839325	-8.76476001739502	1.0
-3.1154444217681885	-0.04537273570895195	1.0
-0.020501555874943733	-3.8974878787994385	1.0
-2.9623604405060178e-06	-12.72952651977539	1.0
-0.017371350899338722	-4.061606407165527	1.0
-0.00010212806955678388	-9.189334869384766	1.0
-0.003450882388278842	-5.6708502769470215	1.0
-0.003703582100570202	-5.600306034088135	1.0
-0.05630230903625488	-2.905038833618164	1.0
-4.081754207611084	-0.01702188141644001	1.0
-6.74424934387207	-0.0011783262016251683	1.0
-4.266146183013916	-0.014135198667645454	1.0
-5.30349063873291	-0.004986613988876343	1.0
-4.507224082946777	-0.011090303771197796	1.0
