-0.000364706269465	-7.91660070419	1.0
-0.0348437801003	-3.3742518425	1.0
-4.00822973251	-0.0183325428516	1.0
-4.68277359009	-0.0092963911593	1.0
-0.00030819218955	-8.08494091034	1.0
-0.000987953855656	-6.92036867142	1.0
-0.00337734958157	-5.69235229492	1.0
-0.00724941724911	-4.93045663834	1.0
-0.00439267791808	-5.4300122261	1.0
-2.18852692342e-05	-10.7297077179	1.0
-0.000283945875708	-8.16686916351	1.0
-5.3872961998	-0.00458481907845	1.0
-4.62475252151	-0.0098544806242	1.0
-8.18942928314	-0.000277610757621	1.0
-0.0106957862154	-4.54324865341	1.0
-5.50926542282	-0.00405730074272	1.0
-4.72215724585e-05	-9.96068382263	1.0
-7.76700019836	-0.000423571356805	1.0
-0.00202552299015	-6.20293951035	1.0
-5.46282625198	-0.00425057206303	1.0
-0.0231424681842	-3.77763462067	1.0
-6.04791164398	-0.00236558588222	1.0
-8.90391635895	-0.000135864989716	1.0
-5.39802694321	-0.00453577190638	1.0
-7.78072118759	-0.000417798059061	1.0
