-0.9996835589408875	-0.45885932445526123	1.0
-0.8929749131202698	-0.526677131652832	1.0
-0.8044646978378296	-0.5929893255233765	1.0
-1.1438454389572144	-0.38359335064888	1.0
-0.508561909198761	-0.9196958541870117	1.0
-1.088197112083435	-0.41071367263793945	1.0
-0.9974691867828369	-0.46015098690986633	1.0
-0.7761403918266296	-0.6165171265602112	1.0
-0.86262446641922	-0.5482730865478516	1.0
-0.8866580724716187	-0.5310800671577454	1.0
-1.275691032409668	-0.32744622230529785	1.0
-0.815065860748291	-0.5844904184341431	1.0
-1.0876734256744385	-0.4109797477722168	1.0
-1.1811217069625854	-0.3666304349899292	1.0
-1.0712405443191528	-0.4194371700286865	1.0
-1.0426571369171143	-0.4346623420715332	1.0
-1.3132541179656982	-0.31326448917388916	1.0
-0.8626326322555542	-0.5482670664787292	1.0
-1.099597692489624	-0.40497276186943054	1.0
-0.9990946054458618	-0.45920246839523315	1.0
-0.6940540671348572	-0.6922411322593689	1.0
-0.6902101039886475	-0.6960929036140442	1.0
-1.1574790477752686	-0.3772822320461273	1.0
-0.7952531576156616	-0.6005076766014099	1.0
-0.8890383839607239	-0.5294154286384583	1.0
