-7.94241809845	-0.00035540945828	1.0
-4.13455867767	-0.0161392726004	1.0
-1.39745086614e-08	-18.0860309601	1.0
-0.00381517619826	-5.57067584991	1.0
-0.00271939253435	-5.90870571136	1.0
-8.04592323303	-0.000320456834743	1.0
-0.0337341018021	-3.40606570244	1.0
-0.0212037824094	-3.86415910721	1.0
-0.11185015738	-2.24599909782	1.0
-5.62642478943	-0.00360792828724	1.0
-0.0183428786695	-4.0076713562	1.0
-5.86947822571	-0.00282834190875	1.0
-4.31480026245	-0.0134593956172	1.0
-7.01499271393	-0.000898716214579	1.0
-6.38633060455	-0.00168584566563	1.0
-5.90301513672	-0.00273493444547	1.0
-0.0106029640883	-4.55191850662	1.0
-0.0118535151705	-4.44105195999	1.0
-0.00618584314361	-5.08858346939	1.0
-4.06310272217	-0.01734514907	1.0
-0.0208341944963	-3.88155865669	1.0
-0.000716649868991	-7.2412815094	1.0
-7.2640042305	-0.000700543518178	1.0
-0.00204295362346	-6.19437980652	1.0
-6.46156454086	-0.00156357104424	1.0
